content_type,idle_time,reading_time,pause_count,seek_count,tab_switches,total_scrolls,video_watched_percentage,is_video_playing,engagement_label
non_video,2,297,0,0,1,12,0.0,False,1.0
non_video,76,257,0,0,0,9,0.0,False,0.5
non_video,35,427,0,0,1,18,0.0,False,1.0
video,162,544,3,2,0,0,76.0,True,0.5
non_video,77,239,0,0,1,7,0.0,False,0.5
non_video,42,475,0,0,1,18,0.0,False,1.0
non_video,39,203,0,0,0,13,0.0,False,1.0
video,23,1211,3,1,1,0,96.9,True,1.0
video,160,1052,6,2,1,0,93.3,True,1.0
video,306,791,1,3,2,0,64.8,False,0.5
non_video,52,103,0,0,2,4,0.0,False,0.0
video,150,249,2,5,1,0,25.7,True,0.0
non_video,19,37,0,0,3,3,0.0,False,0.0
non_video,49,117,0,0,3,2,0.0,False,0.0
video,7,890,7,2,0,0,98.3,False,1.0
non_video,17,409,0,0,0,8,0.0,False,1.0
video,99,175,2,3,1,0,14.1,False,0.0
non_video,63,217,0,0,0,10,0.0,False,0.5
non_video,2,131,0,0,0,10,0.0,False,1.0
non_video,103,241,0,0,2,10,0.0,False,0.5
non_video,113,277,0,0,1,6,0.0,False,0.5
video,35,77,2,9,2,0,34.3,True,0.0
non_video,54,163,0,0,2,8,0.0,False,0.5
non_video,62,561,0,0,0,11,0.0,False,1.0
non_video,24,47,0,0,4,0,0.0,False,0.0
video,106,393,4,1,1,0,63.9,True,0.5
video,86,164,2,8,4,0,38.0,True,0.0
non_video,37,104,0,0,0,11,0.0,False,0.5
non_video,16,36,0,0,3,4,0.0,False,0.0
video,103,346,1,1,1,0,59.9,True,0.5
video,51,755,6,2,1,0,90.6,True,1.0
video,80,223,1,1,1,0,43.2,True,0.5
video,212,520,3,1,0,0,62.9,False,0.5
video,38,722,4,0,0,0,96.3,False,1.0
video,46,960,6,1,0,0,90.6,False,1.0
video,65,94,0,5,3,0,24.5,True,0.0
video,142,195,0,4,2,0,20.4,False,0.0
video,145,861,2,0,0,0,92.8,True,1.0
non_video,30,40,0,0,4,1,0.0,False,0.0
video,163,1236,6,1,0,0,81.9,True,1.0
video,35,1150,3,2,1,0,92.1,True,1.0
non_video,26,224,0,0,1,10,0.0,False,1.0
non_video,72,139,0,0,1,2,0.0,False,0.0
video,206,801,1,2,0,0,79.9,False,0.5
video,235,542,1,1,1,0,77.6,False,0.5
non_video,67,148,0,0,3,2,0.0,False,0.0
non_video,84,142,0,0,4,4,0.0,False,0.0
non_video,41,157,0,0,1,10,0.0,False,0.5
non_video,17,38,0,0,2,0,0.0,False,0.0
non_video,73,127,0,0,3,0,0.0,False,0.0
video,172,1230,4,2,1,0,90.4,True,1.0
non_video,15,30,0,0,4,0,0.0,False,0.0
video,55,76,1,3,4,0,35.8,True,0.0
non_video,29,369,0,0,1,9,0.0,False,1.0
non_video,29,40,0,0,1,3,0.0,False,0.0
non_video,34,144,0,0,0,3,0.0,False,0.5
video,57,275,1,2,2,0,55.5,False,0.5
non_video,71,585,0,0,1,17,0.0,False,1.0
video,93,1073,4,0,0,0,94.0,True,1.0
non_video,73,259,0,0,2,10,0.0,False,0.5
non_video,26,106,0,0,2,4,0.0,False,0.5
video,12,1156,4,1,1,0,80.2,True,1.0
video,223,499,2,1,2,0,78.2,False,0.5
video,72,159,0,4,1,0,19.2,False,0.0
non_video,48,179,0,0,1,9,0.0,False,0.5
video,91,145,1,7,3,0,30.1,True,0.0
non_video,62,131,0,0,4,4,0.0,False,0.0
non_video,66,393,0,0,1,11,0.0,False,1.0
non_video,10,122,0,0,1,13,0.0,False,1.0
video,171,630,2,3,1,0,40.7,False,0.5
video,305,1568,7,2,1,0,92.3,True,1.0
non_video,22,398,0,0,1,16,0.0,False,1.0
video,10,353,3,0,0,0,81.2,False,1.0
non_video,113,162,0,0,1,4,0.0,False,0.0
video,149,216,0,8,1,0,20.6,False,0.0
non_video,62,105,0,0,3,1,0.0,False,0.0
video,0,656,5,1,0,0,96.9,True,1.0
video,18,588,3,1,0,0,84.5,False,1.0
video,104,183,0,8,3,0,27.9,False,0.0
video,65,146,1,4,1,0,22.0,False,0.0
non_video,35,116,0,0,0,9,0.0,False,0.5
video,357,819,1,4,2,0,73.1,True,0.5
non_video,67,106,0,0,1,0,0.0,False,0.0
non_video,118,164,0,0,2,1,0.0,False,0.0
non_video,1,235,0,0,1,19,0.0,False,1.0
video,12,1451,2,0,1,0,91.7,False,1.0
non_video,4,324,0,0,1,8,0.0,False,1.0
video,140,251,2,9,2,0,21.6,True,0.0
video,112,189,0,5,4,0,25.3,False,0.0
video,79,229,3,1,1,0,57.3,True,0.5
video,112,1067,7,1,1,0,96.6,False,1.0
video,84,107,2,4,2,0,21.8,False,0.0
non_video,2,497,0,0,0,12,0.0,False,1.0
non_video,2,155,0,0,1,9,0.0,False,1.0
non_video,55,249,0,0,2,9,0.0,False,0.5
video,114,247,1,8,2,0,15.6,False,0.0
video,65,185,1,4,2,0,65.5,False,0.5
video,109,250,2,4,1,0,28.5,False,0.0
non_video,76,398,0,0,1,15,0.0,False,1.0
video,69,449,2,2,0,0,83.1,False,1.0
non_video,53,69,0,0,3,3,0.0,False,0.0
non_video,4,251,0,0,0,12,0.0,False,1.0
non_video,27,246,0,0,0,13,0.0,False,1.0
non_video,33,86,0,0,0,5,0.0,False,0.5
video,61,83,1,4,1,0,5.9,True,0.0
video,109,183,0,5,2,0,11.1,True,0.0
video,47,77,0,8,4,0,18.2,False,0.0
video,170,499,4,1,0,0,54.3,False,0.5
video,189,553,3,1,2,0,70.4,True,0.5
video,261,626,1,2,0,0,55.5,False,0.5
non_video,27,61,0,0,3,3,0.0,False,0.0
video,186,646,1,4,2,0,51.8,True,0.5
non_video,28,91,0,0,0,5,0.0,False,0.5
video,159,295,1,9,4,0,20.9,True,0.0
video,80,127,1,3,4,0,18.8,True,0.0
non_video,55,96,0,0,3,1,0.0,False,0.0
non_video,45,75,0,0,2,3,0.0,False,0.0
video,121,1279,4,2,0,0,87.9,False,1.0
video,275,1753,4,2,1,0,97.8,True,1.0
video,4,1339,3,1,1,0,84.6,False,1.0
video,78,118,0,4,3,0,38.7,True,0.0
video,119,196,0,9,4,0,30.8,False,0.0
video,185,296,2,4,2,0,12.0,False,0.0
non_video,1,472,0,0,1,9,0.0,False,1.0
non_video,46,146,0,0,1,11,0.0,False,0.5
video,122,1007,5,0,0,0,82.9,False,1.0
non_video,55,163,0,0,1,11,0.0,False,0.5
video,228,1752,7,1,0,0,88.6,True,1.0
video,84,779,2,0,0,0,94.9,True,1.0
video,63,115,0,6,2,0,30.4,False,0.0
video,43,611,3,2,1,0,87.0,True,1.0
non_video,55,323,0,0,0,9,0.0,False,1.0
video,92,256,1,2,2,0,47.5,True,0.5
non_video,35,76,0,0,4,2,0.0,False,0.0
non_video,49,153,0,0,0,4,0.0,False,0.5
video,37,1046,3,1,0,0,83.7,False,1.0
video,38,64,0,5,1,0,6.6,True,0.0
video,174,1671,5,1,0,0,95.2,False,1.0
video,134,297,2,9,2,0,24.5,True,0.0
non_video,120,169,0,0,3,0,0.0,False,0.0
non_video,40,561,0,0,0,8,0.0,False,1.0
non_video,86,259,0,0,1,5,0.0,False,0.5
non_video,89,199,0,0,1,5,0.0,False,0.5
non_video,35,45,0,0,3,2,0.0,False,0.0
video,131,240,2,4,3,0,8.1,False,0.0
non_video,34,71,0,0,4,0,0.0,False,0.0
video,116,343,3,4,1,0,66.1,False,0.5
video,357,814,1,2,2,0,71.2,False,0.5
video,82,270,4,1,2,0,53.0,True,0.5
video,100,212,0,4,2,0,20.7,False,0.0
video,33,307,4,0,1,0,88.2,False,1.0
non_video,65,119,0,0,1,2,0.0,False,0.0
video,211,560,1,1,2,0,50.5,True,0.5
non_video,26,210,0,0,0,15,0.0,False,1.0
non_video,34,100,0,0,1,11,0.0,False,0.5
non_video,83,135,0,0,3,1,0.0,False,0.0
non_video,37,115,0,0,2,10,0.0,False,0.5
non_video,52,375,0,0,1,9,0.0,False,1.0
non_video,20,91,0,0,1,3,0.0,False,0.5
non_video,76,273,0,0,0,6,0.0,False,0.5
non_video,61,288,0,0,2,8,0.0,False,0.5
video,186,444,2,1,1,0,73.8,True,0.5
video,131,305,2,4,1,0,71.7,True,0.5
non_video,32,200,0,0,0,11,0.0,False,1.0
non_video,20,300,0,0,1,10,0.0,False,1.0
video,192,464,3,3,0,0,41.7,False,0.5
non_video,2,593,0,0,0,18,0.0,False,1.0
non_video,49,250,0,0,1,16,0.0,False,1.0
video,51,111,2,4,4,0,13.7,True,0.0
video,308,750,4,4,1,0,74.4,False,0.5
video,91,173,0,3,1,0,10.0,True,0.0
video,114,310,1,1,0,0,73.6,True,0.5
non_video,61,445,0,0,0,19,0.0,False,1.0
video,106,157,1,5,3,0,12.4,False,0.0
video,273,713,1,1,1,0,68.6,False,0.5
non_video,61,86,0,0,3,1,0.0,False,0.0
non_video,68,122,0,0,4,1,0.0,False,0.0
non_video,20,38,0,0,2,1,0.0,False,0.0
non_video,103,169,0,0,3,4,0.0,False,0.0
video,235,535,3,4,1,0,64.6,False,0.5
non_video,44,119,0,0,2,11,0.0,False,0.5
video,155,881,5,2,1,0,96.1,True,1.0
video,196,868,4,2,1,0,51.6,True,0.5
video,239,802,2,2,1,0,51.3,False,0.5
video,186,241,2,5,4,0,36.2,False,0.0
video,255,793,2,2,2,0,41.0,False,0.5
non_video,40,97,0,0,2,3,0.0,False,0.0
video,110,190,2,5,2,0,7.7,True,0.0
video,81,168,0,5,4,0,35.7,True,0.0
non_video,32,355,0,0,1,13,0.0,False,1.0
non_video,33,44,0,0,1,4,0.0,False,0.0
non_video,66,108,0,0,4,4,0.0,False,0.0
video,100,1270,7,0,1,0,87.5,False,1.0
non_video,79,144,0,0,4,3,0.0,False,0.0
video,72,153,1,4,4,0,22.3,False,0.0
video,37,1090,2,0,1,0,89.1,True,1.0
video,174,781,4,1,0,0,56.7,True,0.5
non_video,15,514,0,0,0,10,0.0,False,1.0
video,161,204,2,5,2,0,17.9,True,0.0
non_video,65,276,0,0,1,7,0.0,False,0.5
video,164,297,2,7,2,0,32.4,False,0.0
video,3,513,6,1,0,0,98.3,False,1.0
video,148,616,2,4,2,0,40.1,False,0.5
non_video,18,145,0,0,1,9,0.0,False,1.0
non_video,28,142,0,0,2,4,0.0,False,0.5
non_video,14,74,0,0,0,6,0.0,False,0.5
video,165,291,0,7,1,0,27.4,True,0.0
non_video,84,129,0,0,4,2,0.0,False,0.0
video,5,652,7,0,0,0,98.6,True,1.0
non_video,40,454,0,0,1,17,0.0,False,1.0
video,111,611,7,2,1,0,82.7,False,1.0
video,204,856,1,3,1,0,41.3,True,0.5
video,46,675,2,1,1,0,84.5,True,1.0
video,180,1030,3,1,1,0,89.7,True,1.0
non_video,43,184,0,0,2,9,0.0,False,0.5
video,25,927,4,1,1,0,88.3,True,1.0
non_video,1,210,0,0,0,12,0.0,False,1.0
video,139,251,0,7,4,0,30.3,True,0.0
video,54,260,3,4,1,0,61.5,False,0.5
non_video,76,120,0,0,1,3,0.0,False,0.0
video,71,186,4,2,0,0,40.5,False,0.5
non_video,49,244,0,0,0,11,0.0,False,0.5
non_video,45,59,0,0,3,0,0.0,False,0.0
video,52,246,4,4,0,0,41.6,False,0.5
non_video,8,314,0,0,1,8,0.0,False,1.0
video,137,469,3,3,1,0,64.2,False,0.5
video,85,375,1,1,2,0,70.5,False,0.5
video,95,1483,3,0,0,0,94.2,True,1.0
non_video,50,120,0,0,0,7,0.0,False,0.5
video,54,187,3,3,0,0,59.3,True,0.5
non_video,54,181,0,0,1,5,0.0,False,0.5
video,268,879,3,4,1,0,68.6,False,0.5
video,225,561,2,2,0,0,40.6,False,0.5
non_video,33,130,0,0,1,3,0.0,False,0.5
non_video,66,492,0,0,0,16,0.0,False,1.0
video,112,1170,6,2,1,0,83.9,False,1.0
non_video,41,100,0,0,0,3,0.0,False,0.5
video,155,242,1,9,4,0,23.3,False,0.0
non_video,101,136,0,0,2,3,0.0,False,0.0
video,150,262,1,4,3,0,20.6,False,0.0
non_video,64,147,0,0,1,2,0.0,False,0.0
non_video,0,275,0,0,1,16,0.0,False,1.0
video,61,262,4,4,2,0,79.3,True,0.5
video,354,852,3,4,0,0,58.2,True,0.5
non_video,64,169,0,0,0,6,0.0,False,0.5
non_video,72,232,0,0,0,8,0.0,False,0.5
non_video,49,77,0,0,1,2,0.0,False,0.0
non_video,74,94,0,0,4,0,0.0,False,0.0
non_video,50,308,0,0,0,13,0.0,False,1.0
non_video,88,134,0,0,2,1,0.0,False,0.0
video,149,1525,4,0,1,0,80.1,False,1.0
non_video,29,73,0,0,1,11,0.0,False,0.5
non_video,36,116,0,0,0,5,0.0,False,0.5
video,218,491,2,1,0,0,40.9,False,0.5
video,136,204,1,3,4,0,32.8,True,0.0
non_video,83,116,0,0,1,2,0.0,False,0.0
video,107,1105,6,1,1,0,99.0,False,1.0
video,85,1281,4,2,1,0,91.2,True,1.0
video,181,421,1,4,1,0,47.6,True,0.5
video,80,106,2,8,3,0,11.1,True,0.0
non_video,42,58,0,0,2,2,0.0,False,0.0
non_video,99,137,0,0,4,3,0.0,False,0.0
video,112,225,1,8,1,0,34.6,True,0.0
video,73,871,7,0,0,0,82.1,True,1.0
non_video,81,132,0,0,2,4,0.0,False,0.0
non_video,76,105,0,0,4,4,0.0,False,0.0
non_video,78,398,0,0,1,12,0.0,False,1.0
video,86,256,4,3,1,0,40.3,True,0.5
video,100,170,0,5,1,0,28.7,False,0.0
video,56,197,3,4,0,0,52.8,False,0.5
non_video,52,136,0,0,2,11,0.0,False,0.5
video,133,293,2,4,4,0,25.2,False,0.0
non_video,94,152,0,0,2,3,0.0,False,0.0
non_video,44,115,0,0,0,11,0.0,False,0.5
non_video,31,380,0,0,1,15,0.0,False,1.0
non_video,5,316,0,0,1,15,0.0,False,1.0
non_video,64,106,0,0,3,4,0.0,False,0.0
video,141,317,4,1,0,0,53.5,False,0.5
video,150,215,1,8,2,0,14.3,True,0.0
video,208,279,0,6,4,0,17.7,True,0.0
non_video,66,263,0,0,0,5,0.0,False,0.5
video,105,702,6,2,0,0,87.1,False,1.0
non_video,31,86,0,0,2,5,0.0,False,0.5
non_video,45,251,0,0,1,12,0.0,False,1.0
video,198,258,0,4,4,0,23.8,False,0.0
non_video,29,475,0,0,0,18,0.0,False,1.0
video,70,131,1,9,2,0,28.2,True,0.0
video,173,937,5,0,1,0,99.3,True,1.0
video,76,453,3,2,0,0,92.9,True,1.0
video,203,1513,5,0,0,0,85.8,False,1.0
non_video,46,69,0,0,2,1,0.0,False,0.0
non_video,11,147,0,0,1,8,0.0,False,1.0
non_video,77,259,0,0,2,6,0.0,False,0.5
non_video,56,508,0,0,0,17,0.0,False,1.0
non_video,26,281,0,0,0,18,0.0,False,1.0
video,192,272,2,4,1,0,6.8,False,0.0
video,342,899,1,2,2,0,49.1,False,0.5
non_video,30,56,0,0,2,3,0.0,False,0.0
non_video,11,225,0,0,0,18,0.0,False,1.0
video,51,102,2,3,1,0,10.1,False,0.0
video,148,427,3,2,1,0,47.8,True,0.5
video,72,514,4,2,0,0,95.8,True,1.0
video,244,577,1,4,2,0,75.1,True,0.5
non_video,59,77,0,0,4,1,0.0,False,0.0
video,121,217,1,6,2,0,33.8,False,0.0
video,180,420,4,1,2,0,54.3,False,0.5
video,98,612,2,2,1,0,90.6,False,1.0
video,215,606,1,1,0,0,52.3,False,0.5
video,82,188,1,5,1,0,7.9,False,0.0
video,6,1267,5,2,0,0,92.3,False,1.0
video,123,858,5,2,0,0,80.5,False,1.0
non_video,22,56,0,0,4,4,0.0,False,0.0
non_video,57,195,0,0,2,9,0.0,False,0.5
video,62,143,1,9,4,0,18.4,False,0.0
video,94,1725,3,1,0,0,93.0,False,1.0
video,70,153,2,4,1,0,15.5,True,0.0
non_video,47,206,0,0,1,3,0.0,False,0.5
non_video,62,420,0,0,0,8,0.0,False,1.0
non_video,41,84,0,0,4,3,0.0,False,0.0
video,103,522,7,1,0,0,90.1,True,1.0
video,234,297,0,8,3,0,16.3,False,0.0
video,155,517,1,4,0,0,64.8,True,0.5
video,46,405,6,2,0,0,83.9,False,1.0
video,149,398,4,2,2,0,66.6,False,0.5
non_video,55,418,0,0,1,19,0.0,False,1.0
non_video,11,125,0,0,1,17,0.0,False,1.0
video,59,80,0,5,4,0,15.8,True,0.0
non_video,4,405,0,0,0,17,0.0,False,1.0
non_video,20,47,0,0,1,2,0.0,False,0.0
video,235,1291,7,2,1,0,91.6,False,1.0
video,66,765,5,1,0,0,84.5,False,1.0
video,112,757,6,2,1,0,99.3,False,1.0
video,22,1067,4,1,1,0,95.0,True,1.0
video,40,69,2,6,3,0,12.3,False,0.0
non_video,24,75,0,0,0,8,0.0,False,0.5
non_video,91,120,0,0,1,1,0.0,False,0.0
video,86,1316,4,0,1,0,88.7,False,1.0
video,329,1784,7,2,1,0,89.3,True,1.0
non_video,88,248,0,0,1,5,0.0,False,0.5
video,97,633,2,2,0,0,83.6,True,1.0
video,115,1495,2,0,1,0,87.7,True,1.0
video,112,155,0,8,2,0,29.5,True,0.0
non_video,44,333,0,0,1,12,0.0,False,1.0
non_video,111,179,0,0,4,0,0.0,False,0.0
video,181,461,1,4,0,0,48.7,True,0.5
video,148,533,3,1,0,0,71.9,True,0.5
non_video,60,147,0,0,1,3,0.0,False,0.0
video,79,395,1,2,2,0,68.9,True,0.5
video,4,1288,7,1,0,0,81.4,False,1.0
non_video,18,75,0,0,1,3,0.0,False,0.5
non_video,84,488,0,0,0,13,0.0,False,1.0
non_video,93,233,0,0,1,5,0.0,False,0.5
video,325,1723,5,2,0,0,83.5,True,1.0
video,65,695,4,1,0,0,88.4,True,1.0
video,128,605,3,4,1,0,71.4,True,0.5
video,129,176,2,7,2,0,16.0,True,0.0
non_video,85,158,0,0,2,4,0.0,False,0.0
video,115,628,2,1,0,0,95.6,False,1.0
non_video,88,249,0,0,0,9,0.0,False,0.5
non_video,98,152,0,0,3,0,0.0,False,0.0
video,63,310,1,1,1,0,48.2,True,0.5
video,68,964,4,0,0,0,81.2,False,1.0
non_video,32,115,0,0,1,5,0.0,False,0.5
non_video,40,61,0,0,1,0,0.0,False,0.0
video,10,1287,6,2,0,0,84.7,True,1.0
video,172,288,2,8,1,0,5.7,False,0.0
non_video,38,166,0,0,0,6,0.0,False,0.5
video,256,1565,2,1,1,0,90.5,False,1.0
non_video,38,91,0,0,0,11,0.0,False,0.5
non_video,27,89,0,0,1,6,0.0,False,0.5
video,62,474,7,2,1,0,89.5,True,1.0
video,131,628,2,3,1,0,64.5,True,0.5
video,269,1750,6,2,1,0,97.3,False,1.0
non_video,19,63,0,0,0,11,0.0,False,0.5
video,75,1045,4,1,1,0,95.2,True,1.0
non_video,21,397,0,0,0,14,0.0,False,1.0
video,28,67,2,6,3,0,7.1,False,0.0
non_video,75,177,0,0,0,8,0.0,False,0.5
non_video,70,109,0,0,1,3,0.0,False,0.0
video,48,79,1,9,4,0,8.3,False,0.0
non_video,36,280,0,0,0,16,0.0,False,1.0
non_video,45,106,0,0,0,8,0.0,False,0.5
non_video,118,599,0,0,0,15,0.0,False,1.0
video,72,309,3,1,0,0,78.2,False,0.5
video,76,160,0,3,2,0,14.7,True,0.0
non_video,53,76,0,0,3,1,0.0,False,0.0
non_video,43,145,0,0,1,6,0.0,False,0.5
video,133,648,1,3,2,0,74.8,True,0.5
non_video,79,213,0,0,1,11,0.0,False,0.5
video,107,181,1,4,3,0,6.5,False,0.0
non_video,93,224,0,0,1,11,0.0,False,0.5
video,91,1486,4,2,0,0,81.0,True,1.0
non_video,33,500,0,0,1,9,0.0,False,1.0
video,358,896,2,3,0,0,63.9,False,0.5
video,76,189,3,2,2,0,72.2,True,0.5
non_video,7,136,0,0,0,13,0.0,False,1.0
non_video,46,142,0,0,2,8,0.0,False,0.5
video,85,408,1,4,1,0,53.4,False,0.5
video,18,678,7,1,0,0,97.9,False,1.0
non_video,63,469,0,0,1,17,0.0,False,1.0
non_video,86,248,0,0,0,7,0.0,False,0.5
non_video,31,77,0,0,2,4,0.0,False,0.5
video,122,162,2,3,3,0,19.0,False,0.0
non_video,95,278,0,0,1,8,0.0,False,0.5
non_video,60,76,0,0,2,4,0.0,False,0.0
non_video,85,507,0,0,0,12,0.0,False,1.0
video,130,721,7,1,1,0,94.4,False,1.0
video,173,221,1,6,2,0,22.9,False,0.0
video,191,822,3,2,0,0,46.0,True,0.5
non_video,61,89,0,0,3,4,0.0,False,0.0
non_video,65,238,0,0,0,11,0.0,False,0.5
video,75,337,1,3,2,0,40.3,False,0.5
video,124,340,4,3,2,0,41.5,True,0.5
non_video,81,108,0,0,2,4,0.0,False,0.0
video,159,217,2,6,2,0,8.5,True,0.0
video,29,62,2,7,2,0,13.4,True,0.0
non_video,39,380,0,0,0,19,0.0,False,1.0
video,134,263,1,9,4,0,25.9,False,0.0
video,243,1402,6,1,0,0,97.1,False,1.0
non_video,95,130,0,0,1,0,0.0,False,0.0
video,200,1770,5,0,0,0,83.8,False,1.0
video,249,755,4,1,0,0,57.0,True,0.5
non_video,79,107,0,0,2,1,0.0,False,0.0
video,211,804,2,3,2,0,78.5,False,0.5
non_video,76,290,0,0,0,9,0.0,False,0.5
video,169,523,1,3,2,0,64.7,False,0.5
non_video,73,583,0,0,1,13,0.0,False,1.0
video,178,868,1,1,1,0,43.1,True,0.5
non_video,69,467,0,0,0,19,0.0,False,1.0
video,158,741,1,1,2,0,44.8,False,0.5
video,53,1202,4,1,1,0,93.9,False,1.0
non_video,23,36,0,0,4,0,0.0,False,0.0
video,124,223,0,4,2,0,6.4,False,0.0
non_video,34,104,0,0,1,6,0.0,False,0.5
non_video,18,227,0,0,0,18,0.0,False,1.0
non_video,15,247,0,0,0,12,0.0,False,1.0
video,58,124,1,3,1,0,5.0,False,0.0
non_video,31,168,0,0,1,16,0.0,False,1.0
non_video,38,48,0,0,3,1,0.0,False,0.0
non_video,49,288,0,0,1,17,0.0,False,1.0
video,53,710,7,0,1,0,97.6,True,1.0
video,106,657,5,0,0,0,96.0,False,1.0
video,69,162,0,7,1,0,24.6,True,0.0
video,60,215,1,3,1,0,51.8,False,0.5
non_video,18,123,0,0,1,18,0.0,False,1.0
video,181,266,2,6,1,0,5.6,False,0.0
video,118,308,4,2,1,0,52.4,False,0.5
non_video,20,51,0,0,2,4,0.0,False,0.0
video,69,311,1,2,2,0,40.4,False,0.5
non_video,28,72,0,0,2,7,0.0,False,0.5
video,277,645,1,4,2,0,47.8,True,0.5
video,223,695,4,3,1,0,59.3,True,0.5
video,97,843,4,0,0,0,80.4,True,1.0
non_video,23,244,0,0,0,12,0.0,False,1.0
non_video,24,104,0,0,0,11,0.0,False,0.5
non_video,24,42,0,0,1,3,0.0,False,0.0
non_video,44,496,0,0,1,12,0.0,False,1.0
video,164,231,0,3,1,0,23.6,True,0.0
video,119,291,2,1,1,0,63.6,False,0.5
video,70,1012,6,2,1,0,82.8,False,1.0
non_video,55,82,0,0,1,0,0.0,False,0.0
video,119,200,0,6,4,0,10.5,True,0.0
video,334,865,2,3,1,0,58.7,False,0.5
non_video,48,141,0,0,1,7,0.0,False,0.5
video,220,663,2,4,0,0,75.2,False,0.5
non_video,126,166,0,0,2,2,0.0,False,0.0
video,106,216,1,8,4,0,9.5,True,0.0
video,5,861,5,2,1,0,80.9,False,1.0
non_video,37,399,0,0,1,14,0.0,False,1.0
non_video,50,105,0,0,4,0,0.0,False,0.0
non_video,100,290,0,0,2,4,0.0,False,0.5
non_video,49,253,0,0,1,18,0.0,False,1.0
non_video,28,460,0,0,0,14,0.0,False,1.0
video,118,1201,5,1,1,0,96.4,False,1.0
non_video,21,197,0,0,0,10,0.0,False,1.0
video,36,1011,3,2,0,0,93.0,True,1.0
video,162,278,0,4,1,0,8.9,True,0.0
video,91,1372,7,2,1,0,96.5,False,1.0
video,39,75,1,8,2,0,39.3,False,0.0
video,116,321,4,1,1,0,78.4,False,0.5
video,134,1286,7,2,0,0,82.6,False,1.0
video,84,1411,2,2,1,0,89.4,False,1.0
non_video,20,48,0,0,4,3,0.0,False,0.0
video,41,1528,2,0,0,0,85.0,True,1.0
non_video,73,537,0,0,1,13,0.0,False,1.0
non_video,48,90,0,0,2,1,0.0,False,0.0
video,116,211,0,8,4,0,11.8,True,0.0
video,154,223,2,8,2,0,26.6,True,0.0
video,116,369,3,2,0,0,48.2,False,0.5
video,97,215,2,8,3,0,19.9,False,0.0
video,107,253,2,7,2,0,7.8,True,0.0
video,104,169,0,8,3,0,18.0,False,0.0
video,275,836,4,1,0,0,76.0,False,0.5
non_video,27,159,0,0,0,14,0.0,False,1.0
video,121,1211,5,0,0,0,89.2,True,1.0
non_video,78,101,0,0,1,1,0.0,False,0.0
video,263,753,2,4,1,0,49.5,False,0.5
video,104,1702,7,0,1,0,81.6,False,1.0
non_video,106,153,0,0,3,3,0.0,False,0.0
video,130,226,1,4,1,0,23.8,True,0.0
video,58,1230,3,0,1,0,94.4,False,1.0
non_video,72,144,0,0,1,4,0.0,False,0.0
video,67,328,1,1,1,0,42.2,True,0.5
video,87,133,1,8,1,0,19.4,False,0.0
video,157,632,4,4,1,0,42.3,True,0.5
video,106,221,2,3,2,0,13.1,True,0.0
video,70,233,3,4,0,0,56.3,True,0.5
video,263,873,4,3,0,0,43.4,False,0.5
video,273,866,4,4,0,0,40.6,False,0.5
video,76,149,2,7,3,0,33.8,False,0.0
non_video,8,162,0,0,0,8,0.0,False,1.0
non_video,95,246,0,0,1,8,0.0,False,0.5
video,145,1367,5,2,0,0,98.3,True,1.0
video,153,193,2,3,4,0,14.4,False,0.0
video,96,1031,2,0,1,0,85.4,False,1.0
non_video,75,382,0,0,1,17,0.0,False,1.0
non_video,97,273,0,0,0,11,0.0,False,0.5
video,197,1606,7,0,0,0,84.1,False,1.0
non_video,35,170,0,0,1,6,0.0,False,0.5
non_video,109,163,0,0,1,1,0.0,False,0.0
video,164,231,1,7,2,0,32.3,True,0.0
video,37,70,2,9,4,0,26.9,True,0.0
non_video,63,173,0,0,0,5,0.0,False,0.5
video,54,677,4,1,1,0,92.3,False,1.0
non_video,33,121,0,0,0,11,0.0,False,0.5
video,106,233,1,7,2,0,14.3,True,0.0
non_video,92,139,0,0,1,0,0.0,False,0.0
video,188,663,2,4,1,0,55.0,False,0.5
video,258,848,3,4,2,0,73.2,True,0.5
video,93,211,3,4,1,0,76.3,True,0.5
non_video,34,59,0,0,1,2,0.0,False,0.0
non_video,79,578,0,0,0,19,0.0,False,1.0
non_video,39,129,0,0,2,8,0.0,False,0.5
video,107,185,1,3,2,0,30.9,True,0.0
non_video,108,564,0,0,0,19,0.0,False,1.0
video,180,1107,7,0,1,0,83.2,True,1.0
video,84,157,1,5,1,0,20.4,False,0.0
video,314,767,2,2,2,0,68.6,False,0.5
non_video,72,119,0,0,1,4,0.0,False,0.0
video,171,459,3,1,0,0,55.1,True,0.5
video,122,1718,6,0,0,0,91.5,False,1.0
non_video,83,439,0,0,0,9,0.0,False,1.0
video,44,453,7,2,1,0,87.4,False,1.0
non_video,32,115,0,0,1,9,0.0,False,0.5
non_video,79,212,0,0,1,8,0.0,False,0.5
video,75,183,1,2,1,0,55.4,False,0.5
video,74,119,2,4,4,0,39.2,False,0.0
video,147,1292,3,2,1,0,98.5,False,1.0
video,74,175,1,6,2,0,12.9,False,0.0
non_video,74,172,0,0,1,4,0.0,False,0.5
non_video,33,69,0,0,1,4,0.0,False,0.0
video,169,548,3,3,0,0,75.4,False,0.5
non_video,69,110,0,0,4,1,0.0,False,0.0
non_video,59,77,0,0,2,2,0.0,False,0.0
video,232,1199,2,0,0,0,82.8,True,1.0
video,96,1269,3,0,1,0,84.2,False,1.0
non_video,21,264,0,0,1,9,0.0,False,1.0
